downloads,date,package
1618,2023-04-16,siuba
32,2023-04-16,vetiver
191,2023-04-17,shiny
19636,2023-04-17,plotnine
2242,2023-04-17,siuba
15,2023-04-17,vetiver
24,2023-04-18,vetiver
2344,2023-04-18,siuba
27207,2023-04-18,plotnine
321,2023-04-18,shiny
35040,2023-04-19,plotnine
2192,2023-04-19,siuba
22,2023-04-19,vetiver
914,2023-04-19,shiny
25150,2023-04-20,plotnine
2393,2023-04-20,siuba
450,2023-04-20,shiny
147,2023-04-20,vetiver
2205,2023-04-21,siuba
28350,2023-04-21,plotnine
233,2023-04-21,shiny
59,2023-04-21,vetiver
23857,2023-04-22,plotnine
1474,2023-04-22,siuba
173,2023-04-22,shiny
45,2023-04-22,vetiver
30,2023-04-23,vetiver
1582,2023-04-23,siuba
24845,2023-04-23,plotnine
189,2023-04-23,shiny
2678,2023-04-24,siuba
247,2023-04-24,shiny
28384,2023-04-24,plotnine
19,2023-04-24,vetiver
631,2023-04-25,shiny
2563,2023-04-25,siuba
24,2023-04-25,vetiver
28394,2023-04-25,plotnine
2690,2023-04-26,siuba
403,2023-04-26,shiny
51,2023-04-26,vetiver
30431,2023-04-26,plotnine
17,2023-04-27,vetiver
32829,2023-04-27,plotnine
483,2023-04-27,shiny
2373,2023-04-27,siuba
38847,2023-04-28,plotnine
290,2023-04-28,shiny
2393,2023-04-28,siuba
37,2023-04-28,vetiver
19166,2023-04-29,plotnine
257,2023-04-29,shiny
7,2023-04-29,vetiver
1606,2023-04-29,siuba
1685,2023-04-30,siuba
2,2023-04-30,vetiver
14188,2023-04-30,plotnine
162,2023-04-30,shiny
2442,2023-05-01,siuba
274,2023-05-01,shiny
24872,2023-05-01,plotnine
34,2023-05-01,vetiver
2307,2023-05-02,siuba
30638,2023-05-02,plotnine
283,2023-05-02,shiny
89,2023-05-02,vetiver
1948,2023-05-03,siuba
28947,2023-05-03,plotnine
247,2023-05-03,shiny
44,2023-05-03,vetiver
2215,2023-05-04,siuba
378,2023-05-04,shiny
76,2023-05-04,vetiver
34890,2023-05-04,plotnine
14,2023-05-05,vetiver
429,2023-05-05,shiny
2353,2023-05-05,siuba
25658,2023-05-05,plotnine
232,2023-05-06,shiny
14143,2023-05-06,plotnine
1380,2023-05-06,siuba
21,2023-05-06,vetiver
1593,2023-05-07,siuba
13969,2023-05-07,plotnine
146,2023-05-07,shiny
14,2023-05-07,vetiver
33061,2023-05-08,plotnine
19,2023-05-08,vetiver
2156,2023-05-08,siuba
288,2023-05-08,shiny
35507,2023-05-09,plotnine
30,2023-05-09,vetiver
2401,2023-05-09,siuba
254,2023-05-09,shiny
18,2023-05-10,vetiver
373,2023-05-10,shiny
2142,2023-05-10,siuba
30161,2023-05-10,plotnine
29788,2023-05-11,plotnine
63,2023-05-11,vetiver
1958,2023-05-11,siuba
405,2023-05-11,shiny
41,2023-05-12,vetiver
402,2023-05-12,shiny
26946,2023-05-12,plotnine
1805,2023-05-12,siuba
187,2023-05-13,shiny
10,2023-05-13,vetiver
17553,2023-05-13,plotnine
1352,2023-05-13,siuba
184,2023-05-14,shiny
15956,2023-05-14,plotnine
1577,2023-05-14,siuba
26,2023-05-14,vetiver
354,2023-05-15,shiny
1883,2023-05-15,siuba
27,2023-05-15,vetiver
32223,2023-05-15,plotnine
40772,2023-05-16,plotnine
331,2023-05-16,shiny
32,2023-05-16,vetiver
1821,2023-05-16,siuba
395,2023-05-17,shiny
2357,2023-05-17,siuba
38865,2023-05-17,plotnine
73,2023-05-17,vetiver
1743,2023-05-18,siuba
300,2023-05-18,shiny
27470,2023-05-18,plotnine
28,2023-05-18,vetiver
34244,2023-05-19,plotnine
1908,2023-05-19,siuba
35,2023-05-19,vetiver
326,2023-05-19,shiny
4,2023-05-20,vetiver
1261,2023-05-20,siuba
156,2023-05-20,shiny
25745,2023-05-20,plotnine
1928,2023-05-21,siuba
259,2023-05-21,shiny
15,2023-05-21,vetiver
19376,2023-05-21,plotnine
267,2023-05-22,shiny
2220,2023-05-22,siuba
25714,2023-05-22,plotnine
93,2023-05-22,vetiver
49368,2023-05-23,plotnine
32,2023-05-23,vetiver
1830,2023-05-23,siuba
338,2023-05-23,shiny
302,2023-05-24,shiny
63062,2023-05-24,plotnine
2180,2023-05-24,siuba
45,2023-05-24,vetiver
29,2023-05-25,vetiver
316,2023-05-25,shiny
41792,2023-05-25,plotnine
1945,2023-05-25,siuba
308,2023-05-26,shiny
30121,2023-05-26,plotnine
2336,2023-05-26,siuba
8,2023-05-26,vetiver
4,2023-05-27,vetiver
1316,2023-05-27,siuba
211,2023-05-27,shiny
18622,2023-05-27,plotnine
16910,2023-05-28,plotnine
200,2023-05-28,shiny
18,2023-05-28,vetiver
1737,2023-05-28,siuba
42,2023-05-29,vetiver
1750,2023-05-29,siuba
231,2023-05-29,shiny
23187,2023-05-29,plotnine
31475,2023-05-30,plotnine
353,2023-05-30,shiny
2075,2023-05-30,siuba
20,2023-05-30,vetiver
37846,2023-05-31,plotnine
42,2023-05-31,vetiver
393,2023-05-31,shiny
1899,2023-05-31,siuba
52274,2023-06-01,plotnine
395,2023-06-01,shiny
56,2023-06-01,vetiver
1892,2023-06-01,siuba
33828,2023-06-02,plotnine
1753,2023-06-02,siuba
10,2023-06-02,vetiver
263,2023-06-02,shiny
143,2023-06-03,shiny
22128,2023-06-03,plotnine
10,2023-06-03,vetiver
1431,2023-06-03,siuba
22302,2023-06-04,plotnine
1641,2023-06-04,siuba
162,2023-06-04,shiny
1,2023-06-04,vetiver
33,2023-06-05,vetiver
41458,2023-06-05,plotnine
339,2023-06-05,shiny
1704,2023-06-05,siuba
44280,2023-06-06,plotnine
1900,2023-06-06,siuba
20,2023-06-06,vetiver
336,2023-06-06,shiny
14,2023-06-07,vetiver
391,2023-06-07,shiny
1890,2023-06-07,siuba
42195,2023-06-07,plotnine
322,2023-06-08,shiny
13,2023-06-08,vetiver
48195,2023-06-08,plotnine
1875,2023-06-08,siuba
375,2023-06-09,shiny
48671,2023-06-09,plotnine
1740,2023-06-09,siuba
47,2023-06-09,vetiver
1496,2023-06-10,siuba
24,2023-06-10,vetiver
210,2023-06-10,shiny
32146,2023-06-10,plotnine
2,2023-06-11,vetiver
288,2023-06-11,shiny
1579,2023-06-11,siuba
38619,2023-06-11,plotnine
2226,2023-06-12,siuba
346,2023-06-12,shiny
58243,2023-06-12,plotnine
19,2023-06-12,vetiver
6,2023-06-13,vetiver
370,2023-06-13,shiny
58108,2023-06-13,plotnine
1995,2023-06-13,siuba
305,2023-06-14,shiny
75281,2023-06-14,plotnine
1534,2023-06-14,siuba
29,2023-06-14,vetiver
64419,2023-06-15,plotnine
381,2023-06-15,shiny
1905,2023-06-15,siuba
16,2023-06-15,vetiver
20,2023-06-16,vetiver
1730,2023-06-16,siuba
315,2023-06-16,shiny
49506,2023-06-16,plotnine
129,2023-06-17,shiny
36,2023-06-17,vetiver
1278,2023-06-17,siuba
37455,2023-06-17,plotnine
115,2023-06-18,shiny
44516,2023-06-18,plotnine
3,2023-06-18,vetiver
1495,2023-06-18,siuba
53633,2023-06-19,plotnine
39,2023-06-19,vetiver
2038,2023-06-19,siuba
182,2023-06-19,shiny
322,2023-06-20,shiny
50658,2023-06-20,plotnine
1779,2023-06-20,siuba
25,2023-06-20,vetiver
43426,2023-06-21,plotnine
2085,2023-06-21,siuba
6,2023-06-21,vetiver
374,2023-06-21,shiny
360,2023-06-22,shiny
19,2023-06-22,vetiver
39085,2023-06-22,plotnine
1973,2023-06-22,siuba
282,2023-06-23,shiny
40009,2023-06-23,plotnine
56,2023-06-23,vetiver
1904,2023-06-23,siuba
1416,2023-06-24,siuba
34585,2023-06-24,plotnine
6,2023-06-24,vetiver
261,2023-06-24,shiny
34714,2023-06-25,plotnine
72,2023-06-25,vetiver
1825,2023-06-25,siuba
192,2023-06-25,shiny
475,2023-06-26,shiny
61,2023-06-26,vetiver
1705,2023-06-26,siuba
41488,2023-06-26,plotnine
1740,2023-06-27,siuba
515,2023-06-27,shiny
59182,2023-06-27,plotnine
52,2023-06-27,vetiver
365,2023-06-28,shiny
1695,2023-06-28,siuba
28,2023-06-28,vetiver
64534,2023-06-28,plotnine
425,2023-06-29,shiny
1955,2023-06-29,siuba
21,2023-06-29,vetiver
60573,2023-06-29,plotnine
307,2023-06-30,shiny
59158,2023-06-30,plotnine
19,2023-06-30,vetiver
1910,2023-06-30,siuba
195,2023-07-01,shiny
1307,2023-07-01,siuba
3,2023-07-01,vetiver
50285,2023-07-01,plotnine
170,2023-07-02,shiny
1622,2023-07-02,siuba
31,2023-07-02,vetiver
51726,2023-07-02,plotnine
1767,2023-07-03,siuba
275,2023-07-03,shiny
32,2023-07-03,vetiver
59318,2023-07-03,plotnine
1456,2023-07-04,siuba
282,2023-07-04,shiny
62458,2023-07-04,plotnine
4,2023-07-04,vetiver
31,2023-07-05,vetiver
2018,2023-07-05,siuba
362,2023-07-05,shiny
69633,2023-07-05,plotnine
58255,2023-07-06,plotnine
75,2023-07-06,vetiver
343,2023-07-06,shiny
1617,2023-07-06,siuba
66332,2023-07-07,plotnine
1755,2023-07-07,siuba
351,2023-07-07,shiny
43,2023-07-07,vetiver
53529,2023-07-08,plotnine
1323,2023-07-08,siuba
206,2023-07-08,shiny
11,2023-07-08,vetiver
42,2023-07-09,vetiver
54779,2023-07-09,plotnine
1568,2023-07-09,siuba
239,2023-07-09,shiny
377,2023-07-10,shiny
69045,2023-07-10,plotnine
1936,2023-07-10,siuba
40,2023-07-10,vetiver
400,2023-07-11,shiny
79640,2023-07-11,plotnine
37,2023-07-11,vetiver
1858,2023-07-11,siuba
1776,2023-07-12,siuba
58722,2023-07-12,plotnine
59,2023-07-12,vetiver
365,2023-07-12,shiny
1742,2023-07-13,siuba
27,2023-07-13,vetiver
415,2023-07-13,shiny
32063,2023-07-13,plotnine
1683,2023-07-14,siuba
30,2023-07-14,vetiver
446,2023-07-14,shiny
41325,2023-07-14,plotnine
855,2023-07-15,siuba
349,2023-07-15,shiny
34,2023-07-15,vetiver
32227,2023-07-15,plotnine
1379,2023-07-16,siuba
31374,2023-07-16,plotnine
3,2023-07-16,vetiver
338,2023-07-16,shiny
1605,2023-07-17,siuba
48535,2023-07-17,plotnine
483,2023-07-17,shiny
9,2023-07-17,vetiver
619,2023-07-18,shiny
1801,2023-07-18,siuba
33,2023-07-18,vetiver
62674,2023-07-18,plotnine
2,2023-07-19,vetiver
2117,2023-07-19,siuba
540,2023-07-19,shiny
59998,2023-07-19,plotnine
637,2023-07-20,shiny
57235,2023-07-20,plotnine
1616,2023-07-20,siuba
34,2023-07-20,vetiver
50086,2023-07-21,plotnine
544,2023-07-21,shiny
32,2023-07-21,vetiver
1288,2023-07-21,siuba
43983,2023-07-22,plotnine
361,2023-07-22,shiny
4,2023-07-22,vetiver
553,2023-07-22,siuba
252,2023-07-23,shiny
1084,2023-07-23,siuba
31,2023-07-23,vetiver
39199,2023-07-23,plotnine
1129,2023-07-24,siuba
554,2023-07-24,shiny
65033,2023-07-24,plotnine
7,2023-07-24,vetiver
29,2023-07-25,vetiver
64776,2023-07-25,plotnine
1075,2023-07-25,siuba
492,2023-07-25,shiny
48390,2023-07-26,plotnine
41,2023-07-26,vetiver
1237,2023-07-26,siuba
606,2023-07-26,shiny
1099,2023-07-27,siuba
17,2023-07-27,vetiver
49610,2023-07-27,plotnine
530,2023-07-27,shiny
495,2023-07-28,shiny
1215,2023-07-28,siuba
47625,2023-07-28,plotnine
1,2023-07-28,vetiver
793,2023-07-29,siuba
4,2023-07-29,vetiver
38574,2023-07-29,plotnine
533,2023-07-29,shiny
964,2023-07-30,siuba
310,2023-07-30,shiny
34274,2023-07-30,plotnine
2,2023-07-30,vetiver
47156,2023-07-31,plotnine
568,2023-07-31,shiny
28,2023-07-31,vetiver
1241,2023-07-31,siuba
50,2023-08-01,vetiver
742,2023-08-01,shiny
1498,2023-08-01,siuba
75530,2023-08-01,plotnine
53021,2023-08-02,plotnine
4,2023-08-02,vetiver
1011,2023-08-02,siuba
607,2023-08-02,shiny
10,2023-08-03,vetiver
732,2023-08-03,shiny
58343,2023-08-03,plotnine
1320,2023-08-03,siuba
1767,2023-08-04,siuba
69780,2023-08-04,plotnine
35,2023-08-04,vetiver
588,2023-08-04,shiny
35337,2023-08-05,plotnine
525,2023-08-05,shiny
24,2023-08-05,vetiver
745,2023-08-05,siuba
20,2023-08-06,vetiver
34936,2023-08-06,plotnine
789,2023-08-06,siuba
295,2023-08-06,shiny
713,2023-08-07,shiny
2090,2023-08-07,siuba
18,2023-08-07,vetiver
47671,2023-08-07,plotnine
19,2023-08-08,vetiver
1339,2023-08-08,siuba
55317,2023-08-08,plotnine
852,2023-08-08,shiny
22,2023-08-09,vetiver
49180,2023-08-09,plotnine
1734,2023-08-09,siuba
778,2023-08-09,shiny
748,2023-08-10,shiny
51776,2023-08-10,plotnine
28,2023-08-10,vetiver
1004,2023-08-10,siuba
47,2023-08-11,vetiver
1117,2023-08-11,siuba
54409,2023-08-11,plotnine
747,2023-08-11,shiny
36954,2023-08-12,plotnine
490,2023-08-12,shiny
848,2023-08-12,siuba
1,2023-08-12,vetiver
3,2023-08-13,vetiver
38720,2023-08-13,plotnine
1016,2023-08-13,siuba
217,2023-08-13,shiny
51218,2023-08-14,plotnine
52,2023-08-14,vetiver
652,2023-08-14,shiny
1678,2023-08-14,siuba
50629,2023-08-15,plotnine
455,2023-08-15,shiny
1187,2023-08-15,siuba
3,2023-08-15,vetiver
66,2023-08-16,vetiver
996,2023-08-16,siuba
395,2023-08-16,shiny
54996,2023-08-16,plotnine
1295,2023-08-17,siuba
549,2023-08-17,shiny
7,2023-08-17,vetiver
49631,2023-08-17,plotnine
51570,2023-08-18,plotnine
12,2023-08-18,vetiver
1074,2023-08-18,siuba
731,2023-08-18,shiny
36919,2023-08-19,plotnine
676,2023-08-19,siuba
269,2023-08-19,shiny
1,2023-08-19,vetiver
22,2023-08-20,vetiver
419,2023-08-20,shiny
34923,2023-08-20,plotnine
1030,2023-08-20,siuba
1299,2023-08-21,siuba
456,2023-08-21,shiny
32,2023-08-21,vetiver
50885,2023-08-21,plotnine
36,2023-08-22,vetiver
53135,2023-08-22,plotnine
1294,2023-08-22,siuba
420,2023-08-22,shiny
426,2023-08-23,shiny
55466,2023-08-23,plotnine
1179,2023-08-23,siuba
6,2023-08-23,vetiver
6,2023-08-24,vetiver
54351,2023-08-24,plotnine
490,2023-08-24,shiny
1205,2023-08-24,siuba
466,2023-08-25,shiny
34,2023-08-25,vetiver
56596,2023-08-25,plotnine
905,2023-08-25,siuba
34625,2023-08-26,plotnine
24,2023-08-26,vetiver
680,2023-08-26,siuba
286,2023-08-26,shiny
190,2023-08-27,shiny
47337,2023-08-27,plotnine
985,2023-08-27,siuba
4,2023-08-27,vetiver
137,2023-08-28,vetiver
406,2023-08-28,shiny
53107,2023-08-28,plotnine
1165,2023-08-28,siuba
59883,2023-08-29,plotnine
1130,2023-08-29,siuba
21,2023-08-29,vetiver
447,2023-08-29,shiny
14,2023-08-30,vetiver
1077,2023-08-30,siuba
62135,2023-08-30,plotnine
608,2023-08-30,shiny
60127,2023-08-31,plotnine
1002,2023-08-31,siuba
51,2023-08-31,vetiver
649,2023-08-31,shiny
976,2023-09-01,siuba
13,2023-09-01,vetiver
58273,2023-09-01,plotnine
539,2023-09-01,shiny
262,2023-09-02,shiny
36163,2023-09-02,plotnine
688,2023-09-02,siuba
80,2023-09-02,vetiver
715,2023-09-03,siuba
35360,2023-09-03,plotnine
242,2023-09-03,shiny
2,2023-09-03,vetiver
45358,2023-09-04,plotnine
423,2023-09-04,shiny
1456,2023-09-04,siuba
2,2023-09-04,vetiver
557,2023-09-05,shiny
10,2023-09-05,vetiver
1342,2023-09-05,siuba
41820,2023-09-05,plotnine
809,2023-09-06,shiny
1436,2023-09-06,siuba
54653,2023-09-06,plotnine
10,2023-09-06,vetiver
1593,2023-09-07,siuba
7,2023-09-07,vetiver
917,2023-09-07,shiny
58007,2023-09-07,plotnine
174,2023-09-08,vetiver
743,2023-09-08,shiny
50337,2023-09-08,plotnine
1459,2023-09-08,siuba
69,2023-09-09,vetiver
350,2023-09-09,shiny
35746,2023-09-09,plotnine
688,2023-09-09,siuba
309,2023-09-10,shiny
31,2023-09-10,vetiver
668,2023-09-10,siuba
36421,2023-09-10,plotnine
115,2023-09-11,vetiver
647,2023-09-11,shiny
46850,2023-09-11,plotnine
1376,2023-09-11,siuba
43874,2023-09-12,plotnine
59,2023-09-12,vetiver
1454,2023-09-12,siuba
792,2023-09-12,shiny
41,2023-09-13,vetiver
49217,2023-09-13,plotnine
956,2023-09-13,shiny
1227,2023-09-13,siuba
701,2023-09-14,shiny
214,2023-09-14,vetiver
963,2023-09-14,siuba
51863,2023-09-14,plotnine
49618,2023-09-15,plotnine
709,2023-09-15,shiny
92,2023-09-15,vetiver
1081,2023-09-15,siuba
35231,2023-09-16,plotnine
642,2023-09-16,siuba
365,2023-09-16,shiny
39,2023-09-16,vetiver
715,2023-09-17,siuba
35775,2023-09-17,plotnine
356,2023-09-17,shiny
120,2023-09-17,vetiver
811,2023-09-18,shiny
1971,2023-09-18,siuba
129,2023-09-18,vetiver
49718,2023-09-18,plotnine
734,2023-09-19,shiny
48065,2023-09-19,plotnine
1255,2023-09-19,siuba
19,2023-09-19,vetiver
645,2023-09-20,shiny
18,2023-09-20,vetiver
43265,2023-09-20,plotnine
1199,2023-09-20,siuba
707,2023-09-21,shiny
8,2023-09-21,vetiver
36222,2023-09-21,plotnine
1176,2023-09-21,siuba
656,2023-09-22,shiny
29220,2023-09-22,plotnine
8,2023-09-22,vetiver
1356,2023-09-22,siuba
324,2023-09-23,shiny
15372,2023-09-23,plotnine
714,2023-09-23,siuba
8,2023-09-23,vetiver
14871,2023-09-24,plotnine
763,2023-09-24,siuba
173,2023-09-24,shiny
21,2023-09-24,vetiver
1341,2023-09-25,siuba
26,2023-09-25,vetiver
734,2023-09-25,shiny
29914,2023-09-25,plotnine
34,2023-09-26,vetiver
30548,2023-09-26,plotnine
1520,2023-09-26,siuba
842,2023-09-26,shiny
37,2023-09-27,vetiver
1332,2023-09-27,siuba
826,2023-09-27,shiny
28252,2023-09-27,plotnine
34297,2023-09-28,plotnine
60,2023-09-28,vetiver
1238,2023-09-28,siuba
849,2023-09-28,shiny
921,2023-09-29,shiny
1417,2023-09-29,siuba
27702,2023-09-29,plotnine
67,2023-09-29,vetiver
52848,2023-09-30,plotnine
702,2023-09-30,siuba
9,2023-09-30,vetiver
567,2023-09-30,shiny
5,2023-10-01,vetiver
63413,2023-10-01,plotnine
305,2023-10-01,shiny
923,2023-10-01,siuba
1145,2023-10-02,siuba
56671,2023-10-02,plotnine
28,2023-10-02,vetiver
751,2023-10-02,shiny
846,2023-10-03,shiny
54300,2023-10-03,plotnine
14,2023-10-03,vetiver
1086,2023-10-03,siuba
1679,2023-10-04,siuba
667,2023-10-04,shiny
43473,2023-10-04,plotnine
9,2023-10-04,vetiver
64,2023-10-05,vetiver
803,2023-10-05,shiny
1160,2023-10-05,siuba
35769,2023-10-05,plotnine
1569,2023-10-06,siuba
673,2023-10-06,shiny
38468,2023-10-06,plotnine
23,2023-10-06,vetiver
341,2023-10-07,shiny
17350,2023-10-07,plotnine
4,2023-10-07,vetiver
634,2023-10-07,siuba
18835,2023-10-08,plotnine
236,2023-10-08,shiny
700,2023-10-08,siuba
6,2023-10-08,vetiver
17,2023-10-09,vetiver
29159,2023-10-09,plotnine
1537,2023-10-09,siuba
484,2023-10-09,shiny
736,2023-10-10,shiny
24,2023-10-10,vetiver
1429,2023-10-10,siuba
36987,2023-10-10,plotnine
919,2023-10-11,shiny
1191,2023-10-11,siuba
25,2023-10-11,vetiver
62562,2023-10-11,plotnine
21,2023-10-12,vetiver
57175,2023-10-12,plotnine
1043,2023-10-12,siuba
1653,2023-10-12,shiny
94,2023-10-13,vetiver
506,2023-10-13,shiny
58136,2023-10-13,plotnine
1215,2023-10-13,siuba
268,2023-10-14,shiny
664,2023-10-14,siuba
37157,2023-10-14,plotnine
4,2023-10-15,vetiver
740,2023-10-15,siuba
348,2023-10-15,shiny
38601,2023-10-15,plotnine
805,2023-10-16,shiny
41,2023-10-16,vetiver
1294,2023-10-16,siuba
72771,2023-10-16,plotnine
65,2023-10-17,vetiver
86257,2023-10-17,plotnine
1366,2023-10-17,siuba
1042,2023-10-17,shiny
1186,2023-10-18,siuba
79323,2023-10-18,plotnine
767,2023-10-18,shiny
53,2023-10-18,vetiver
149,2023-10-19,vetiver
1266,2023-10-19,siuba
65633,2023-10-19,plotnine
937,2023-10-19,shiny
993,2023-10-20,siuba
64434,2023-10-20,plotnine
680,2023-10-20,shiny
45,2023-10-20,vetiver
435,2023-10-21,shiny
50478,2023-10-21,plotnine
740,2023-10-21,siuba
2,2023-10-21,vetiver
39089,2023-10-22,plotnine
850,2023-10-22,siuba
335,2023-10-22,shiny
818,2023-10-23,shiny
87,2023-10-23,vetiver
49341,2023-10-23,plotnine
1461,2023-10-23,siuba
47,2023-10-24,vetiver
61809,2023-10-24,plotnine
821,2023-10-24,shiny
1045,2023-10-24,siuba
630,2023-10-25,shiny
999,2023-10-25,siuba
18,2023-10-25,vetiver
61125,2023-10-25,plotnine
688,2023-10-26,shiny
1243,2023-10-26,siuba
54073,2023-10-26,plotnine
33,2023-10-26,vetiver
177,2023-10-27,vetiver
52309,2023-10-27,plotnine
638,2023-10-27,shiny
992,2023-10-27,siuba
141,2023-10-27,great-tables
41497,2023-10-28,plotnine
53,2023-10-28,great-tables
382,2023-10-28,siuba
401,2023-10-28,shiny
281,2023-10-29,shiny
346,2023-10-29,siuba
1,2023-10-29,vetiver
22,2023-10-29,great-tables
39175,2023-10-29,plotnine
48647,2023-10-30,plotnine
795,2023-10-30,siuba
23,2023-10-30,vetiver
6,2023-10-30,great-tables
990,2023-10-30,shiny
1212,2023-10-31,shiny
6,2023-10-31,great-tables
873,2023-10-31,siuba
55210,2023-10-31,plotnine
15,2023-10-31,vetiver
1226,2023-11-01,siuba
9,2023-11-01,great-tables
7,2023-11-01,vetiver
621,2023-11-01,shiny
74287,2023-11-01,plotnine
828,2023-11-02,shiny
17,2023-11-02,vetiver
844,2023-11-02,siuba
7,2023-11-02,great-tables
55517,2023-11-02,plotnine
6,2023-11-03,vetiver
854,2023-11-03,shiny
705,2023-11-03,siuba
11,2023-11-03,great-tables
53038,2023-11-03,plotnine
17,2023-11-04,great-tables
1,2023-11-04,vetiver
38092,2023-11-04,plotnine
386,2023-11-04,siuba
246,2023-11-04,shiny
467,2023-11-05,siuba
256,2023-11-05,shiny
7,2023-11-05,great-tables
34442,2023-11-05,plotnine
53,2023-11-05,vetiver
36,2023-11-06,vetiver
45063,2023-11-06,plotnine
12,2023-11-06,great-tables
1032,2023-11-06,siuba
956,2023-11-06,shiny
67212,2023-11-07,plotnine
3,2023-11-07,great-tables
31,2023-11-07,vetiver
762,2023-11-07,shiny
962,2023-11-07,siuba
874,2023-11-08,shiny
53208,2023-11-08,plotnine
2,2023-11-08,great-tables
9,2023-11-08,vetiver
910,2023-11-08,siuba
819,2023-11-09,shiny
54458,2023-11-09,plotnine
7,2023-11-09,vetiver
749,2023-11-09,siuba
5,2023-11-09,great-tables
83,2023-11-10,great-tables
50524,2023-11-10,plotnine
839,2023-11-10,siuba
670,2023-11-10,shiny
20,2023-11-10,vetiver
25,2023-11-11,great-tables
370,2023-11-11,shiny
59,2023-11-11,vetiver
53219,2023-11-11,plotnine
355,2023-11-11,siuba
332,2023-11-12,siuba
12,2023-11-12,great-tables
6,2023-11-12,vetiver
240,2023-11-12,shiny
51215,2023-11-12,plotnine
74,2023-11-13,vetiver
758,2023-11-13,shiny
57925,2023-11-13,plotnine
851,2023-11-13,siuba
19,2023-11-13,great-tables
737,2023-11-14,siuba
62,2023-11-14,vetiver
16,2023-11-14,great-tables
743,2023-11-14,shiny
60078,2023-11-14,plotnine
763,2023-11-15,shiny
38,2023-11-15,vetiver
924,2023-11-15,siuba
3,2023-11-15,great-tables
63590,2023-11-15,plotnine
777,2023-11-16,siuba
15,2023-11-16,vetiver
59377,2023-11-16,plotnine
16,2023-11-16,great-tables
803,2023-11-16,shiny
12,2023-11-17,great-tables
2,2023-11-17,vetiver
1073,2023-11-17,siuba
67266,2023-11-17,plotnine
766,2023-11-17,shiny
345,2023-11-18,shiny
12,2023-11-18,vetiver
60665,2023-11-18,plotnine
8,2023-11-18,great-tables
295,2023-11-18,siuba
6,2023-11-19,great-tables
257,2023-11-19,shiny
61850,2023-11-19,plotnine
25,2023-11-19,vetiver
314,2023-11-19,siuba
66014,2023-11-20,plotnine
9,2023-11-20,great-tables
704,2023-11-20,shiny
914,2023-11-20,siuba
10,2023-11-20,vetiver
73,2023-11-21,vetiver
575,2023-11-21,siuba
65714,2023-11-21,plotnine
14,2023-11-21,great-tables
704,2023-11-21,shiny
901,2023-11-22,shiny
4,2023-11-22,great-tables
69281,2023-11-22,plotnine
776,2023-11-22,siuba
14,2023-11-22,vetiver
619,2023-11-23,siuba
62937,2023-11-23,plotnine
533,2023-11-23,shiny
4,2023-11-23,vetiver
7,2023-11-23,great-tables
38,2023-11-24,vetiver
415,2023-11-24,shiny
5,2023-11-24,great-tables
68624,2023-11-24,plotnine
377,2023-11-24,siuba
344,2023-11-25,siuba
337,2023-11-25,shiny
32,2023-11-25,vetiver
59684,2023-11-25,plotnine
12,2023-11-25,great-tables
14,2023-11-26,great-tables
300,2023-11-26,shiny
4,2023-11-26,vetiver
413,2023-11-26,siuba
59249,2023-11-26,plotnine
895,2023-11-27,siuba
796,2023-11-27,shiny
35,2023-11-27,vetiver
72482,2023-11-27,plotnine
13,2023-11-27,great-tables
867,2023-11-28,shiny
3,2023-11-28,great-tables
893,2023-11-28,siuba
4,2023-11-28,vetiver
72451,2023-11-28,plotnine
7,2023-11-29,vetiver
779,2023-11-29,shiny
12,2023-11-29,great-tables
74053,2023-11-29,plotnine
1126,2023-11-29,siuba
8,2023-11-30,great-tables
898,2023-11-30,shiny
74488,2023-11-30,plotnine
955,2023-11-30,siuba
137,2023-11-30,vetiver
62,2023-12-01,vetiver
871,2023-12-01,siuba
72344,2023-12-01,plotnine
829,2023-12-01,shiny
4,2023-12-01,great-tables
428,2023-12-02,siuba
27,2023-12-02,vetiver
2,2023-12-02,great-tables
328,2023-12-02,shiny
53398,2023-12-02,plotnine
50313,2023-12-03,plotnine
4,2023-12-03,great-tables
312,2023-12-03,shiny
11,2023-12-03,vetiver
409,2023-12-03,siuba
108,2023-12-04,great-tables
63174,2023-12-04,plotnine
794,2023-12-04,siuba
893,2023-12-04,shiny
46,2023-12-04,vetiver
1042,2023-12-05,shiny
88,2023-12-05,great-tables
66837,2023-12-05,plotnine
867,2023-12-05,siuba
58,2023-12-05,vetiver
1085,2023-12-06,siuba
66252,2023-12-06,plotnine
47,2023-12-06,vetiver
161,2023-12-06,great-tables
970,2023-12-06,shiny
72185,2023-12-07,plotnine
1153,2023-12-07,siuba
225,2023-12-07,great-tables
46,2023-12-07,vetiver
999,2023-12-07,shiny
66257,2023-12-08,plotnine
1000,2023-12-08,shiny
21,2023-12-08,vetiver
61,2023-12-08,great-tables
